filename,width,height,filesize,brightness,sharpness,blurry_flag
GVLiD\healthy\healthy008.jpg,1080,1080,283975,107.55968768347047,755.4209594726562,1
GVLiD\healthy\healthy009.jpg,1080,1080,219506,113.41745866941022,478.8861389160156,1
GVLiD\healthy\healthy010.jpg,1080,1080,238119,115.2522004080933,448.0926513671875,1
GVLiD\healthy\healthy011.jpg,1080,1080,257113,102.14378378000686,413.3357238769531,1
GVLiD\healthy\healthy012.jpg,1080,1080,264288,124.87845503086419,448.77252197265625,1
GVLiD\healthy\healthy013.jpg,1080,1080,232992,128.5711197025034,359.2630310058594,1
GVLiD\healthy\healthy014.jpg,1080,1080,337691,118.40979786951304,822.4168701171875,1
GVLiD\healthy\healthy015.jpg,1080,1080,306067,103.38086781464341,738.7531127929688,1
GVLiD\healthy\healthy016.jpg,1080,1080,109183,85.81497430126888,58.6484489440918,1
GVLiD\healthy\healthy017.jpg,1080,1080,109167,89.78672781978734,49.17889404296875,1
GVLiD\healthy\healthy018.jpg,1080,1080,324283,129.66904114626197,593.2355346679688,1
GVLiD\healthy\healthy019.jpg,1080,1080,293043,117.67985459790809,581.18896484375,1
GVLiD\healthy\healthy020.jpg,1080,1080,255203,104.6510903275034,539.9124755859375,1
GVLiD\healthy\healthy021.jpg,1080,1080,295504,135.9366974699932,486.7850646972656,1
GVLiD\healthy\healthy022.jpg,1080,1080,259757,134.68924635802466,313.0758361816406,1
GVLiD\healthy\healthy023.jpg,1080,1080,234529,139.6680889163238,273.13360595703125,1
GVLiD\healthy\healthy024.jpg,1080,1080,303847,125.34784234224965,770.8308715820312,1
GVLiD\healthy\healthy025.jpg,1080,1080,303928,126.5345334139231,776.4315795898438,1
GVLiD\healthy\healthy026.jpg,1080,1080,282302,132.10793000514397,711.3696899414062,1
GVLiD\healthy\healthy027.jpg,1080,1080,258894,110.35969374142658,438.7013244628906,1
GVLiD\healthy\healthy028.jpg,1080,1080,264826,105.85024401406037,633.5416259765625,1
GVLiD\healthy\healthy029.jpg,1080,1080,226671,102.0336182278807,518.052001953125,1
GVLiD\healthy\healthy030.jpg,1080,1080,291713,115.2777422625172,711.2550048828125,1
GVLiD\healthy\healthy031.jpg,1080,1080,260895,118.32642900462966,622.1300659179688,1
GVLiD\healthy\healthy032.jpg,1080,1080,251652,93.60808849537042,527.453857421875,1
GVLiD\healthy\healthy033.jpg,1080,1080,212254,88.40154400977366,393.33935546875,1
GVLiD\healthy\healthy034.jpg,1080,1080,342158,140.14421481995882,655.1303100585938,1
GVLiD\healthy\healthy035.jpg,1080,1080,140701,161.71075630229768,56.020206451416016,1
GVLiD\healthy\healthy036.jpg,1080,1080,124160,171.03273508916325,40.6151237487793,1
GVLiD\healthy\healthy037.jpg,1080,1080,238403,113.43907485253773,390.3016662597656,1
GVLiD\healthy\healthy038.jpg,1080,1080,209112,118.04984731310017,314.7095947265625,1
GVLiD\healthy\healthy039.jpg,1080,1080,299336,127.91264396347734,623.1194458007812,1
GVLiD\healthy\healthy040.jpg,1080,1080,264097,133.9674871510631,497.2483825683594,1
GVLiD\healthy\healthy041.jpg,1080,1080,336016,101.85548404663916,1037.711181640625,1
GVLiD\healthy\healthy042.jpg,1080,1080,259455,111.44870756172837,629.9652709960938,1
GVLiD\healthy\healthy043.jpg,1080,1080,313926,116.68756329818244,777.5006713867188,1
GVLiD\healthy\healthy044.jpg,1080,1080,226690,76.1774517446845,332.0730285644531,1
GVLiD\healthy\healthy045.jpg,1080,1080,193817,70.29448691272289,253.7477569580078,1
GVLiD\healthy\healthy046.jpg,1080,1080,297165,136.65556831189986,595.4373168945312,1
GVLiD\healthy\healthy047.jpg,1080,1080,294632,123.69178251200275,640.5571899414062,1
GVLiD\healthy\healthy048.jpg,1080,1080,251709,123.65694387774347,493.4547119140625,1
GVLiD\healthy\healthy049.jpg,1080,1080,284950,91.88316927297669,591.2461547851562,1
GVLiD\healthy\healthy050.jpg,1080,1080,225910,122.39034926011655,360.90667724609375,1
GVLiD\healthy\healthy051.jpg,1080,1080,313442,128.33413579818242,763.1392822265625,1
GVLiD\healthy\healthy052.jpg,1080,1080,270861,99.92137092421125,591.0564575195312,1
GVLiD\healthy\healthy053.jpg,1080,1080,235387,94.28766408264742,506.16070556640625,1
GVLiD\healthy\healthy054.jpg,1080,1080,307868,104.62463183556238,604.8654174804688,1
GVLiD\healthy\healthy055.jpg,1080,1080,296187,126.69977178240747,669.1461791992188,1
GVLiD\healthy\healthy056.jpg,1080,1080,170082,86.7555077974965,185.7113494873047,1
GVLiD\healthy\healthy057.jpg,1080,1080,367823,110.01235653463654,1078.3651123046875,1
GVLiD\healthy\healthy058.jpg,1080,1080,225968,107.7357640920782,420.49200439453125,1
GVLiD\healthy\healthy059.jpg,1080,1080,274404,152.63595673439636,264.6138000488281,1
GVLiD\healthy\healthy060.jpg,1080,1080,243388,158.45349441100825,203.56967163085938,1
GVLiD\healthy\healthy061.jpg,1080,1080,286289,119.45813787808642,544.0037231445312,1
GVLiD\healthy\healthy062.jpg,1080,1080,253457,114.52695729423867,462.0251770019531,1
GVLiD\healthy\healthy063.jpg,1080,1080,221674,136.08155505915636,220.86045837402344,1
GVLiD\healthy\healthy064.jpg,1080,1080,201164,136.8694355409808,199.66465759277344,1
GVLiD\healthy\healthy065.jpg,1080,1080,296517,133.78864197016466,724.2924194335938,1
GVLiD\healthy\healthy066.jpg,1080,1080,304711,105.02197023319611,792.2578735351562,1
GVLiD\healthy\healthy067.jpg,1080,1080,336585,126.96488486282571,797.6066284179688,1
GVLiD\healthy\healthy068.jpg,1080,1080,291146,125.51509985510972,640.7470703125,1
GVLiD\healthy\healthy069.jpg,1080,1080,305534,103.9675912328532,723.071044921875,1
GVLiD\healthy\healthy070.jpg,1080,1080,263314,104.72991113940327,585.9725341796875,1
GVLiD\healthy\healthy071.jpg,1080,1080,263140,98.40661832475988,748.4634399414062,1
GVLiD\healthy\healthy072.jpg,1080,1080,230833,92.39013019375861,615.191162109375,1
GVLiD\healthy\healthy073.jpg,1080,1080,326519,111.00250639060359,925.9016723632812,1
GVLiD\healthy\healthy074.jpg,1080,1080,282546,110.73947072102195,737.3596801757812,1
GVLiD\healthy\healthy075.jpg,1080,1080,266977,114.31144157235943,595.1837768554688,1
GVLiD\healthy\healthy076.jpg,1080,1080,282548,115.46358072702327,576.806884765625,1
GVLiD\healthy\healthy077.jpg,1080,1080,241601,115.30927095679009,445.26593017578125,1
GVLiD\healthy\healthy078.jpg,1080,1080,179376,88.86801143432784,167.78761291503906,1
GVLiD\healthy\healthy079.jpg,1080,1080,165166,84.31531428840879,130.9477996826172,1
GVLiD\healthy\healthy080.jpg,1080,1080,273837,124.58184045953357,611.6964111328125,1
GVLiD\healthy\healthy081.jpg,1080,1080,263712,117.7407314737654,438.9210510253906,1
GVLiD\healthy\healthy082.jpg,1080,1080,364328,109.31654713134425,1171.9835205078125,1
GVLiD\healthy\healthy083.jpg,1080,1080,167582,91.20805147548015,185.1351318359375,1
GVLiD\healthy\healthy084.jpg,1080,1080,346769,112.09439367455417,1018.0485229492188,1
GVLiD\healthy\healthy085.jpg,1080,1080,294842,107.70393813014401,842.0912475585938,1
GVLiD\healthy\healthy086.jpg,1080,1080,293808,126.676048183299,632.88720703125,1
GVLiD\healthy\healthy087.jpg,1080,1080,280688,93.09787024691363,745.235107421875,1
GVLiD\healthy\healthy088.jpg,1080,1080,241577,88.5438140492113,616.9198608398438,1
GVLiD\healthy\healthy089.jpg,1080,1080,243527,85.51718203789433,567.3822631835938,1
GVLiD\healthy\healthy090.jpg,1080,1080,227929,134.69454960905338,258.3335266113281,1
GVLiD\healthy\healthy091.jpg,1080,1080,323716,130.96129395404665,888.1213989257812,1
GVLiD\healthy\healthy092.jpg,1080,1080,286726,132.50446004200958,738.5836791992188,1
GVLiD\healthy\healthy093.jpg,1080,1080,295830,137.0091944418724,416.445068359375,1
GVLiD\healthy\healthy094.jpg,1080,1080,260582,143.99818138117277,330.801025390625,1
GVLiD\healthy\healthy095.jpg,1080,1080,204731,116.82388317215354,220.33563232421875,1
GVLiD\healthy\healthy096.jpg,1080,1080,178901,122.27518190757884,170.04156494140625,1
GVLiD\healthy\healthy097.jpg,1080,1080,250761,100.64324878000684,373.7989807128906,1
GVLiD\healthy\healthy098.jpg,1080,1080,285786,119.17978161522633,568.033935546875,1
GVLiD\healthy\healthy099.jpg,1080,1080,249422,112.94890166666667,502.4447326660156,1
GVLiD\healthy\healthy100.jpg,1080,1080,221670,147.0420045387517,234.75173950195312,1
GVLiD\healthy\healthy1000.jpg,1080,1080,329711,110.33430566443755,797.3170776367188,1
GVLiD\healthy\healthy1001.jpg,1080,1080,204349,118.15523600908783,230.30560302734375,1
GVLiD\healthy\healthy1002.jpg,1080,1080,185131,127.14420169924558,151.78408813476562,1
GVLiD\healthy\healthy1003.jpg,1080,1080,235414,92.21166301526061,496.587158203125,1
GVLiD\healthy\healthy1004.jpg,1080,1080,266339,114.7787617935528,596.0463256835938,1
GVLiD\healthy\healthy1005.jpg,1080,1080,185098,151.2684297882373,115.50517272949219,1
GVLiD\healthy\healthy1006.jpg,1080,1080,378493,110.2744376105967,1327.2362060546875,1
GVLiD\healthy\healthy1007.jpg,1080,1080,325129,115.86451214591897,817.830322265625,1
GVLiD\healthy\healthy1008.jpg,1080,1080,247491,114.71342691272287,483.8404846191406,1
GVLiD\healthy\healthy1009.jpg,1080,1080,223150,110.94548326045955,288.8675231933594,1
GVLiD\healthy\healthy101.jpg,1080,1080,199855,141.5527880126887,196.1136474609375,1
GVLiD\healthy\healthy1010.jpg,1080,1080,175869,105.1400636162551,206.94277954101562,1
GVLiD\healthy\healthy1011.jpg,1080,1080,332735,128.7159016675241,898.6777954101562,1
GVLiD\healthy\healthy1012.jpg,1080,1080,267947,98.76787716820986,563.27587890625,1
GVLiD\healthy\healthy1013.jpg,1080,1080,212461,100.0797899597051,302.75592041015625,1
GVLiD\healthy\healthy1014.jpg,1080,1080,258386,101.38200062585736,708.307373046875,1
GVLiD\healthy\healthy1015.jpg,1080,1080,265656,113.21266508659117,592.3265380859375,1
GVLiD\healthy\healthy1016.jpg,1080,1080,270898,136.3352171999314,652.7320556640625,1
GVLiD\healthy\healthy1017.jpg,1080,1080,220964,92.26583157493138,418.1865539550781,1
GVLiD\healthy\healthy1018.jpg,1080,1080,322472,124.43469790294922,789.3524780273438,1
GVLiD\healthy\healthy1019.jpg,1080,1080,319079,135.73182196587783,592.8082275390625,1
GVLiD\healthy\healthy102.jpg,1080,1080,204783,112.93374877486279,232.89889526367188,1
GVLiD\healthy\healthy1020.jpg,1080,1080,205471,123.56463812071327,270.8375549316406,1
GVLiD\healthy\healthy1021.jpg,1080,1080,260516,96.45980935099452,435.4100646972656,1
GVLiD\healthy\healthy1022.jpg,1080,1080,289500,112.70555603223596,530.4014892578125,1
GVLiD\healthy\healthy1023.jpg,1080,1080,181286,97.9063815792181,179.0577392578125,1
GVLiD\healthy\healthy1024.jpg,1080,1080,247139,115.95945059927983,473.7237243652344,1
GVLiD\healthy\healthy1025.jpg,1080,1080,262091,115.72397126371742,618.7720947265625,1
GVLiD\healthy\healthy1026.jpg,1080,1080,248544,118.3069128592249,504.37109375,1
GVLiD\healthy\healthy1027.jpg,1080,1080,315778,95.3496410888203,1094.0787353515625,1
GVLiD\healthy\healthy1028.jpg,1080,1080,321342,137.81668392661177,559.0087280273438,1
GVLiD\healthy\healthy1029.jpg,1080,1080,241742,154.67216398919751,199.75820922851562,1
GVLiD\healthy\healthy103.jpg,1080,1080,178328,113.60741494170092,171.4092254638672,1
GVLiD\healthy\healthy1030.jpg,1080,1080,286475,117.03668055984224,769.1943969726562,1
GVLiD\healthy\healthy1031.jpg,1080,1080,239017,134.41336022805214,289.7242736816406,1
GVLiD\healthy\healthy1032.jpg,1080,1080,237751,125.61313269975997,273.1288757324219,1
GVLiD\healthy\healthy1033.jpg,1080,1080,316662,106.11133154921129,924.6653442382812,1
GVLiD\healthy\healthy1034.jpg,1080,1080,247508,116.56296123113856,547.3362426757812,1
GVLiD\healthy\healthy1035.jpg,1080,1080,275450,144.68650476423173,536.290771484375,1
GVLiD\healthy\healthy1036.jpg,1080,1080,292924,129.89504391718108,567.0819702148438,1
GVLiD\healthy\healthy1037.jpg,1080,1080,220570,135.85495293038406,332.55987548828125,1
GVLiD\healthy\healthy1038.jpg,1080,1080,251656,120.71378116683812,554.5316772460938,1
GVLiD\healthy\healthy1039.jpg,1080,1080,306000,121.75098370970501,819.054443359375,1
GVLiD\healthy\healthy104.jpg,1080,1080,268077,96.08984920010289,602.1238403320312,1
GVLiD\healthy\healthy1040.jpg,1080,1080,267206,107.27366355881347,526.4524536132812,1
GVLiD\healthy\healthy1041.jpg,1080,1080,228930,117.49231502657751,326.8872985839844,1
GVLiD\healthy\healthy1042.jpg,1080,1080,302178,117.91250371913586,715.018310546875,1
GVLiD\healthy\healthy1043.jpg,1080,1080,323643,111.66793079389575,836.1758422851562,1
GVLiD\healthy\healthy1044.jpg,1080,1080,250879,110.99211033693416,562.9703979492188,1
GVLiD\healthy\healthy1045.jpg,1080,1080,193310,110.57856219564466,216.9342041015625,1
GVLiD\healthy\healthy1046.jpg,1080,1080,307209,114.75147861625516,674.5932006835938,1
GVLiD\healthy\healthy1047.jpg,1080,1080,269000,160.74278441272284,362.2509765625,1
GVLiD\healthy\healthy1048.jpg,1080,1080,243199,89.01507010716735,473.3347473144531,1
GVLiD\healthy\healthy1049.jpg,1080,1080,269227,104.62876983367617,599.4986572265625,1
GVLiD\healthy\healthy105.jpg,1080,1080,238895,107.97523349279831,385.9345703125,1
GVLiD\healthy\healthy1050.jpg,1080,1080,196224,141.54929870113165,144.86209106445312,1
GVLiD\healthy\healthy1051.jpg,1080,1080,257939,110.14371488854592,499.52691650390625,1
GVLiD\healthy\healthy1052.jpg,1080,1080,284136,110.19862820301778,609.7759399414062,1
GVLiD\healthy\healthy1053.jpg,1080,1080,209295,104.41542288065844,389.233642578125,1
GVLiD\healthy\healthy1054.jpg,1080,1080,177955,112.69301104766804,169.79150390625,1
GVLiD\healthy\healthy1055.jpg,1080,1080,313409,117.12144735510974,1059.0029296875,1
GVLiD\healthy\healthy1056.jpg,1080,1080,206987,100.12050871999313,280.7289733886719,1
GVLiD\healthy\healthy1057.jpg,1080,1080,243043,133.445116460048,322.8449401855469,1
GVLiD\healthy\healthy1058.jpg,1080,1080,223237,135.2722423842592,316.7778625488281,1
GVLiD\healthy\healthy1059.jpg,1080,1080,324382,113.47219966992454,811.1192626953125,1
GVLiD\healthy\healthy106.jpg,1080,1080,280997,144.83372078960906,344.4496154785156,1
GVLiD\healthy\healthy1060.jpg,1080,1080,279265,101.48561735853903,629.2577514648438,1
GVLiD\healthy\healthy1061.jpg,1080,1080,288249,123.69396142661178,645.7920532226562,1
GVLiD\healthy\healthy1062.jpg,1080,1080,272194,123.40195303497946,559.30615234375,1
GVLiD\healthy\healthy1063.jpg,1080,1080,325958,104.38017017061038,951.2763671875,1
GVLiD\healthy\healthy1064.jpg,1080,1080,264264,105.86673213734565,734.2183227539062,1
GVLiD\healthy\healthy1065.jpg,1080,1080,312248,109.44160080246915,735.5244750976562,1
GVLiD\healthy\healthy1066.jpg,1080,1080,288270,132.87588186213998,531.053955078125,1
GVLiD\healthy\healthy1067.jpg,1080,1080,271912,139.24474763803144,329.08026123046875,1
GVLiD\healthy\healthy1068.jpg,1080,1080,314402,110.239569063786,829.6358642578125,1
GVLiD\healthy\healthy1069.jpg,1080,1080,244811,111.82444833762007,529.3824462890625,1
GVLiD\healthy\healthy107.jpg,1080,1080,249755,149.0849005332648,289.647216796875,1
GVLiD\healthy\healthy1070.jpg,1080,1080,263052,102.93275556498627,689.87255859375,1
GVLiD\healthy\healthy1071.jpg,1080,1080,330518,113.85625984739372,946.6406860351562,1
GVLiD\healthy\healthy1072.jpg,1080,1080,273776,118.412193327332,686.1409912109375,1
GVLiD\healthy\healthy1073.jpg,1080,1080,215926,89.18854783950624,401.3505554199219,1
GVLiD\healthy\healthy1074.jpg,1080,1080,280496,114.35871712277094,594.3555297851562,1
GVLiD\healthy\healthy1075.jpg,1080,1080,246719,108.95197461334024,457.7314147949219,1
GVLiD\healthy\healthy1076.jpg,1080,1080,210425,81.96700312328534,344.1197814941406,1
GVLiD\healthy\healthy1077.jpg,1080,1080,255440,112.0436756172839,572.5237426757812,1
GVLiD\healthy\healthy1078.jpg,1080,1080,226104,86.03495933041833,450.44049072265625,1
GVLiD\healthy\healthy1079.jpg,1080,1080,269422,107.40624728909462,423.3009338378906,1
GVLiD\healthy\healthy108.jpg,1080,1080,327941,133.03343251114546,452.1015625,1
GVLiD\healthy\healthy1080.jpg,1080,1080,301599,106.10521451903297,724.0389404296875,1
GVLiD\healthy\healthy1081.jpg,1080,1080,111725,91.90859664266117,24.52904510498047,1
GVLiD\healthy\healthy1082.jpg,1080,1080,325978,129.94480731910147,873.51171875,1
GVLiD\healthy\healthy1083.jpg,1080,1080,279121,143.48861532750345,621.248779296875,1
GVLiD\healthy\healthy1084.jpg,1080,1080,244950,143.4410784619341,313.8295593261719,1
GVLiD\healthy\healthy1085.jpg,1080,1080,295318,100.00184674897122,773.9385986328125,1
GVLiD\healthy\healthy1086.jpg,1080,1080,228259,122.44155161694108,257.7359313964844,1
GVLiD\healthy\healthy1087.jpg,1080,1080,170001,123.07597807013025,129.21136474609375,1
GVLiD\healthy\healthy1088.jpg,1080,1080,306821,112.60602589677636,925.8349609375,1
GVLiD\healthy\healthy1089.jpg,1080,1080,338019,126.88437135545263,1070.1943359375,1
GVLiD\healthy\healthy109.jpg,1080,1080,300002,140.17924520404668,414.42352294921875,1
GVLiD\healthy\healthy1090.jpg,1080,1080,237389,74.21938794753089,512.1498413085938,1
GVLiD\healthy\healthy1091.jpg,1080,1080,360016,101.95715514489027,890.0866088867188,1
GVLiD\healthy\healthy1092.jpg,1080,1080,297488,125.73822802726346,664.0470581054688,1
GVLiD\healthy\healthy1093.jpg,1080,1080,302042,124.6375776920439,631.75634765625,1
GVLiD\healthy\healthy1094.jpg,1080,1080,275085,106.42379141975307,729.6343383789062,1
GVLiD\healthy\healthy1095.jpg,1080,1080,349468,123.37016498113856,888.4513549804688,1
GVLiD\healthy\healthy1096.jpg,1080,1080,278330,124.08463620541842,558.98974609375,1
GVLiD\healthy\healthy1097.jpg,1080,1080,275141,118.76242169838818,555.4244384765625,1
GVLiD\healthy\healthy1098.jpg,1080,1080,226583,106.97278518261318,433.9468688964844,1
GVLiD\healthy\healthy1099.jpg,1080,1080,182812,145.87771512345677,129.8105926513672,1
GVLiD\healthy\healthy110.jpg,1080,1080,264596,136.46469136831277,565.0234375,1
GVLiD\healthy\healthy1100.jpg,1080,1080,198268,112.25530085991082,154.35400390625,1
GVLiD\healthy\healthy1101.jpg,1080,1080,121593,82.35809115826471,44.9653205871582,1
GVLiD\healthy\healthy1102.jpg,1080,1080,232861,94.30855891632372,442.5909729003906,1
GVLiD\healthy\healthy1103.jpg,1080,1080,288205,139.78513585905344,588.0718383789062,1
GVLiD\healthy\healthy1104.jpg,1080,1080,274199,99.58438641375177,615.77197265625,1
GVLiD\healthy\healthy1105.jpg,1080,1080,139781,109.5695461128258,66.1385498046875,1
GVLiD\healthy\healthy1106.jpg,1080,1080,277263,132.78660349194107,645.79541015625,1
GVLiD\healthy\healthy1107.jpg,1080,1080,242583,104.49157082304527,540.2094116210938,1
GVLiD\healthy\healthy1108.jpg,1080,1080,252272,107.9073751560357,562.428955078125,1
GVLiD\healthy\healthy1109.jpg,1080,1080,271769,114.73807726851851,561.9493408203125,1
GVLiD\healthy\healthy111.jpg,1080,1080,258572,109.12841369684496,535.6475219726562,1
GVLiD\healthy\healthy112.jpg,1080,1080,316427,127.05775679355285,573.92724609375,1
GVLiD\healthy\healthy113.jpg,1080,1080,314428,117.54795593621395,824.9005126953125,1
GVLiD\healthy\healthy114.jpg,1080,1080,259392,111.35846443415637,649.832763671875,1
GVLiD\healthy\healthy115.jpg,1080,1080,219094,100.4741885288066,311.2193908691406,1
GVLiD\healthy\healthy116.jpg,1080,1080,199935,105.63292986882712,259.2016296386719,1
GVLiD\healthy\healthy117.jpg,1080,1080,292005,111.4162489617627,662.5848388671875,1
GVLiD\healthy\healthy118.jpg,1080,1080,298040,116.90987868912896,696.2445678710938,1
GVLiD\healthy\healthy119.jpg,1080,1080,228468,79.65322634859398,417.9406433105469,1
GVLiD\healthy\healthy120.jpg,1080,1080,268450,118.53804550411519,569.9306030273438,1
GVLiD\healthy\healthy121.jpg,1080,1080,225835,76.59456471279145,513.4529418945312,1
GVLiD\healthy\healthy122.jpg,1080,1080,202403,77.0085687800069,420.1864929199219,1
GVLiD\healthy\healthy123.jpg,1080,1080,272675,104.04910693930037,574.579345703125,1
GVLiD\healthy\healthy124.jpg,1080,1080,169794,109.72153343878603,107.41380310058594,1
GVLiD\healthy\healthy125.jpg,1080,1080,149974,107.90515079046635,75.77616882324219,1
GVLiD\healthy\healthy126.jpg,1080,1080,191615,118.12217029921128,208.11709594726562,1
GVLiD\healthy\healthy127.jpg,1080,1080,167676,112.1875730924211,149.74473571777344,1
GVLiD\healthy\healthy128.jpg,1080,1080,316671,121.14933199674218,791.5260620117188,1
GVLiD\healthy\healthy129.jpg,1080,1080,208807,98.1711383487654,291.1171569824219,1
GVLiD\healthy\healthy130.jpg,1080,1080,184564,96.5853924605624,227.0561065673828,1
GVLiD\healthy\healthy131.jpg,1080,1080,201834,86.87112859139236,216.5437469482422,1
GVLiD\healthy\healthy132.jpg,1080,1080,178569,84.565484058642,172.06350708007812,1
GVLiD\healthy\healthy133.jpg,1080,1080,215011,103.32742037208504,252.24383544921875,1
GVLiD\healthy\healthy134.jpg,1080,1080,183450,97.77189115826475,186.2367706298828,1
GVLiD\healthy\healthy135.jpg,1080,1080,216239,134.55221552983542,235.09132385253906,1
GVLiD\healthy\healthy136.jpg,1080,1080,188305,138.7899312148492,173.48268127441406,1
GVLiD\healthy\healthy137.jpg,1080,1080,289341,118.71189645919065,584.8992919921875,1
GVLiD\healthy\healthy138.jpg,1080,1080,248501,121.55579653377917,368.36407470703125,1
GVLiD\healthy\healthy139.jpg,1080,1080,258194,115.21875845593279,502.1606140136719,1
GVLiD\healthy\healthy140.jpg,1080,1080,218273,114.00795981995883,386.20166015625,1
GVLiD\healthy\healthy141.jpg,1080,1080,331621,129.89042744427297,805.836181640625,1
GVLiD\healthy\healthy142.jpg,1080,1080,241977,95.39527103052131,467.5986328125,1
GVLiD\healthy\healthy143.jpg,1080,1080,209885,96.77837294838821,372.70074462890625,1
GVLiD\healthy\healthy144.jpg,1080,1080,147782,128.4407936805556,62.15132522583008,1
GVLiD\healthy\healthy145.jpg,1080,1080,127602,121.47678347136485,49.316776275634766,1
GVLiD\healthy\healthy146.jpg,1080,1080,271674,112.21027701388881,562.632080078125,1
GVLiD\healthy\healthy147.jpg,1080,1080,298315,113.10582203017832,689.701416015625,1
GVLiD\healthy\healthy148.jpg,1080,1080,259692,109.3230712671468,551.763427734375,1
GVLiD\healthy\healthy149.jpg,1080,1080,318673,106.72294376628942,942.26708984375,1
GVLiD\healthy\healthy150.jpg,1080,1080,269116,103.56198565929354,750.1566772460938,1
GVLiD\healthy\healthy151.jpg,1080,1080,361258,115.22801820816186,1088.71142578125,1
GVLiD\healthy\healthy152.jpg,1080,1080,286800,138.49286580932784,413.40289306640625,1
GVLiD\healthy\healthy153.jpg,1080,1080,249070,140.33256081790114,334.535888671875,1
GVLiD\healthy\healthy154.jpg,1080,1080,330217,104.84999588563099,855.3228149414062,1
GVLiD\healthy\healthy155.jpg,1080,1080,248029,131.3475353986625,290.39208984375,1
GVLiD\healthy\healthy156.jpg,1080,1080,225307,141.33149779406727,256.2671203613281,1
GVLiD\healthy\healthy157.jpg,1080,1080,302116,103.81393531635801,766.2640991210938,1
GVLiD\healthy\healthy158.jpg,1080,1080,252691,103.69465366598081,459.3614807128906,1
GVLiD\healthy\healthy159.jpg,1080,1080,222662,109.8856618115569,349.84893798828125,1
GVLiD\healthy\healthy160.jpg,1080,1080,278407,104.1022123371056,507.62451171875,1
GVLiD\healthy\healthy161.jpg,1080,1080,246713,102.34649766889572,417.177001953125,1
GVLiD\healthy\healthy162.jpg,1080,1080,249904,145.6511644675926,284.44000244140625,1
GVLiD\healthy\healthy163.jpg,1080,1080,219402,155.26299641975302,201.41444396972656,1
GVLiD\healthy\healthy164.jpg,1080,1080,289601,141.29902976680376,330.4873962402344,1
GVLiD\healthy\healthy165.jpg,1080,1080,273709,154.30186188100137,308.1318054199219,1
GVLiD\healthy\healthy166.jpg,1080,1080,239938,128.35563917524007,383.06414794921875,1
GVLiD\healthy\healthy167.jpg,1080,1080,321850,124.14734078789436,789.23681640625,1
GVLiD\healthy\healthy168.jpg,1080,1080,262442,131.07783762688618,470.08099365234375,1
GVLiD\healthy\healthy169.jpg,1080,1080,245832,104.91293329475305,312.3930969238281,1
GVLiD\healthy\healthy170.jpg,1080,1080,210843,98.02416197102198,233.5403289794922,1
GVLiD\healthy\healthy171.jpg,1080,1080,264227,91.16018899434154,572.0269165039062,1
GVLiD\healthy\healthy172.jpg,1080,1080,231188,87.50360370198904,477.3869323730469,1
GVLiD\healthy\healthy173.jpg,1080,1080,349588,125.1415692901234,942.4774780273438,1
GVLiD\healthy\healthy174.jpg,1080,1080,277466,94.31658211848422,689.7113037109375,1
GVLiD\healthy\healthy175.jpg,1080,1080,247700,98.2228053395062,593.620361328125,1
GVLiD\healthy\healthy176.jpg,1080,1080,321157,122.07910563786004,744.5812377929688,1
GVLiD\healthy\healthy177.jpg,1080,1080,336082,117.1266144110082,905.4109497070312,1
GVLiD\healthy\healthy178.jpg,1080,1080,293041,119.46643381172842,760.8873901367188,1
GVLiD\healthy\healthy179.jpg,1080,1080,221193,89.846852760631,351.9592590332031,1
GVLiD\healthy\healthy180.jpg,1080,1080,202950,92.61561253257887,304.68890380859375,1
GVLiD\healthy\healthy181.jpg,1080,1080,221535,92.03450434156376,367.354248046875,1
GVLiD\healthy\healthy182.jpg,1080,1080,183599,81.6057677091907,262.3232727050781,1
GVLiD\healthy\healthy183.jpg,1080,1080,151630,117.04761043724284,52.92269515991211,1
GVLiD\healthy\healthy184.jpg,1080,1080,138563,115.43543894204392,37.96377944946289,1
GVLiD\healthy\healthy185.jpg,1080,1080,271183,134.41268622513715,534.768310546875,1
GVLiD\healthy\healthy186.jpg,1080,1080,231776,136.3672340029149,410.0455017089844,1
GVLiD\healthy\healthy187.jpg,1080,1080,288675,104.04577598851165,686.1831665039062,1
GVLiD\healthy\healthy188.jpg,1080,1080,298869,140.62573706104254,335.65960693359375,1
GVLiD\healthy\healthy189.jpg,1080,1080,268838,143.46456979681062,278.382080078125,1
GVLiD\healthy\healthy190.jpg,1080,1080,293327,134.1396471690672,489.57586669921875,1
GVLiD\healthy\healthy191.jpg,1080,1080,299126,107.79273566015088,815.0487670898438,1
GVLiD\healthy\healthy192.jpg,1080,1080,343723,118.62665588563101,914.412841796875,1
GVLiD\healthy\healthy193.jpg,1080,1080,272932,130.3985574562757,449.3683776855469,1
GVLiD\healthy\healthy194.jpg,1080,1080,332210,119.02326139574761,959.903076171875,1
GVLiD\healthy\healthy195.jpg,1080,1080,290958,118.96613147376542,789.6641845703125,1
GVLiD\healthy\healthy196.jpg,1080,1080,232331,123.80771743055553,396.1259765625,1
GVLiD\healthy\healthy197.jpg,1080,1080,309689,104.37991426954729,847.4962768554688,1
GVLiD\healthy\healthy198.jpg,1080,1080,265043,125.82518929355278,533.802490234375,1
GVLiD\healthy\healthy199.jpg,1080,1080,261779,103.19182233110415,615.3530883789062,1
